"","CD_GEOCMU","NM_MUNICIP","1","2","order","COD_MUN_TSE","UF","pair","two_states"
"10333","2310308","PARAMBU",-40.6281377637965,-6.30510482478889,10,15075,"CE",3565,TRUE
"62679","2208304","PIRACURUCA",-41.6145525423525,-3.85361704456071,1,11657,"PI",3566,FALSE
"13785","2201507","BATALHA",-42.0576401425964,-4.01787243834634,2,10294,"PI",3566,FALSE
"23568","2201960","BRASILEIRA",-41.6361320735656,-4.12093242073124,3,10006,"PI",3566,FALSE
"33555","2202539","CARAÚBAS DO PIAUÍ",-41.8242385813578,-3.56462226174896,4,12670,"PI",3566,FALSE
"43498","2202703","COCAL",-41.5423027293475,-3.45367585014494,5,10537,"PI",3566,FALSE
"53286","2202729","COCAL DOS ALVES",-41.4208388551738,-3.63033791754078,6,12696,"PI",3566,FALSE
"71883","2209872","SÃO JOÃO DA FRONTEIRA",-41.2836782842657,-3.99256855860144,7,12009,"PI",3566,FALSE
"81130","2210052","SÃO JOSÉ DO DIVINO",-41.8609686415619,-3.77456533760818,8,10529,"PI",3566,FALSE
"9633","2208403","PIRIPIRI",-41.7715211339334,-4.33113300361212,1,11673,"PI",3567,FALSE
"13786","2201200","BARRAS",-42.3682780693622,-4.18991489707747,2,10235,"PI",3567,FALSE
"23569","2201507","BATALHA",-42.0576401425964,-4.01787243834634,3,10294,"PI",3567,FALSE
"33556","2201770","BOA HORA",-42.1062054007265,-4.35429053493363,4,10669,"PI",3567,FALSE
"43499","2201960","BRASILEIRA",-41.6361320735656,-4.12093242073124,5,10006,"PI",3567,FALSE
"53287","2202406","CAPITÃO DE CAMPOS",-41.9011114195784,-4.52565051515774,6,10472,"PI",3567,FALSE
"62680","2203420","DOMINGOS MOURÃO",-41.3099572733027,-4.25541726600001,7,11410,"PI",3567,FALSE
"71884","2205573","LAGOA DE SÃO FRANCISCO",-41.5815283728313,-4.36409003980746,8,10863,"PI",3567,FALSE
"81131","2207900","PEDRO II",-41.399622427854,-4.49028106365855,9,11576,"PI",3567,FALSE
"62681","2208502","PORTO",-42.7079240913851,-3.95015619213464,1,11690,"PI",3568,TRUE
"13787","2102101","BREJO",-42.8284550963129,-3.6871423135546,2,7390,"MA",3568,TRUE
"23570","2102200","BURITI",-43.0017595057208,-3.90036720822751,3,7412,"MA",3568,TRUE
"33557","2202174","CAMPO LARGO DO PIAUÍ",-42.5459715513723,-3.88114892890227,4,10740,"PI",3568,TRUE
"43500","2206209","MIGUEL ALVES",-42.7738398527063,-4.24033401184362,5,11231,"PI",3568,TRUE
"53288","2206803","NOSSA SENHORA DOS REMÉDIOS",-42.6063915957334,-4.02635309819888,6,11355,"PI",3568,TRUE
"71885","2208551","PORTO ALEGRE DO PIAUÍ",-44.0573775138927,-6.95637118490199,1,12599,"PI",3569,TRUE
"13788","2101806","BENEDITO LEITE",-44.5682779501449,-7.12033192092937,2,7358,"MA",3569,TRUE
"23571","2107308","NOVA IORQUE",-44.0397736291554,-6.74960774076747,3,8451,"MA",3569,TRUE
"33558","2200806","ANTÔNIO ALMEIDA",-44.2028917633012,-7.21913381968666,4,10154,"PI",3569,TRUE
"43501","2204501","GUADALUPE",-43.705207293413,-6.84237405522784,5,10898,"PI",3569,TRUE
"53289","2205607","LANDRI SALES",-43.9278490351111,-7.29575884698753,6,11118,"PI",3569,TRUE
"62682","2206001","MARCOS PARENTE",-43.8945539475968,-7.07633193773895,7,11193,"PI",3569,TRUE
"33559","2208601","PRATA DO PIAUÍ",-42.1665342413318,-5.72473158713937,1,11711,"PI",3570,FALSE
"13789","2200301","ALTO LONGÁ",-42.1549804334467,-5.37907915591176,2,10057,"PI",3570,FALSE
"23572","2201606","BENEDITINOS",-42.4039415705881,-5.46989096609527,3,10316,"PI",3570,FALSE
"43502","2209153","SANTA CRUZ DOS MILAGRES",-41.868875664469,-5.90782669168792,4,10448,"PI",3570,FALSE
"53290","2209609","SÃO FÉLIX DO PIAUÍ",-42.1030062305441,-5.93560714248929,5,11916,"PI",3570,FALSE
"62683","2210383","SÃO MIGUEL DA BAIXA GRANDE",-42.27315449629,-5.81857106087956,6,12661,"PI",3570,FALSE
"71886","2210409","SÃO MIGUEL DO TAPUIO",-41.4386332058314,-5.73166375791492,7,12076,"PI",3570,FALSE
"43503","2208650","QUEIMADA NOVA",-41.3511760447207,-8.51600999786267,1,10421,"PI",3571,TRUE
"13790","2200053","ACAUÃ",-41.0018541739605,-8.30607368899973,2,12327,"PI",3571,TRUE
"23573","2205565","LAGOA DO BARRO DO PIAUÍ",-41.5999615500282,-8.56883209663703,3,10340,"PI",3571,TRUE
"33560","2207801","PAULISTANA",-41.1418968132305,-8.10731765593226,4,11550,"PI",3571,TRUE
"53291","2209658","SÃO FRANCISCO DE ASSIS DO PIAUÍ",-41.5831459874,-8.18963384602759,5,12505,"PI",3571,TRUE
"62684","2600203","AFRÂNIO",-41.0053952936476,-8.61892909940865,6,23035,"PE",3571,TRUE
"71887","2907202","CASA NOVA",-41.3364820498817,-9.24025146409473,7,34436,"BA",3571,TRUE
"53292","2208700","REDENÇÃO DO GURGUÉIA",-44.4547117779108,-9.52427505087513,1,11738,"PI",3572,FALSE
"13791","2201903","BOM JESUS",-44.5402578357575,-9.24579363419638,2,10375,"PI",3572,FALSE
"23574","2203206","CURIMATÁ",-44.3071073911354,-9.94082840479325,3,10634,"PI",3572,FALSE
"33561","2206605","MONTE ALEGRE DO PIAUÍ",-45.0303658764056,-9.6042454974341,4,11312,"PI",3572,FALSE
"43504","2206654","MORRO CABEÇA NO TEMPO",-43.9154781865015,-9.80397674960993,5,10880,"PI",3572,FALSE
"62685","2208858","RIACHO FRIO",-44.8126907778135,-9.93021068204838,6,12300,"PI",3572,FALSE
"71888","2208809","REGENERAÇÃO",-42.4904137728704,-6.35249518457488,1,11754,"PI",3573,FALSE
"13792","2200509","AMARANTE",-42.7880599385564,-6.37019806402951,2,10090,"PI",3573,FALSE
"23575","2200608","ANGICAL DO PIAUÍ",-42.7501489768308,-6.10683927393953,3,10111,"PI",3573,FALSE
"33562","2201002","ARRAIAL",-42.520309540095,-6.61808564001013,4,10197,"PI",3573,FALSE
"43505","2203503","ELESBÃO VELOSO",-42.193589735343,-6.1848598216387,5,10693,"PI",3573,FALSE
"53293","2204006","FRANCINÓPOLIS",-42.23398647423,-6.42300870907008,6,10790,"PI",3573,FALSE
"62686","2205250","JARDIM DO MULATO",-42.5268849843154,-6.14586682608105,7,10308,"PI",3573,FALSE
"71889","2208858","RIACHO FRIO",-44.8126907778135,-9.93021068204838,1,12300,"PI",3574,FALSE
"13793","2202901","CORRENTE",-45.1396971772699,-10.3916030764653,2,10570,"PI",3574,FALSE
"23576","2203206","CURIMATÁ",-44.3071073911354,-9.94082840479325,3,10634,"PI",3574,FALSE
"33563","2204402","GILBUÉS",-45.4076700574821,-9.62189759459018,4,10871,"PI",3574,FALSE
"43506","2206605","MONTE ALEGRE DO PIAUÍ",-45.0303658764056,-9.6042454974341,5,11312,"PI",3574,FALSE
"53294","2207603","PARNAGUÁ",-44.5684538050994,-10.3156909110993,6,11517,"PI",3574,FALSE
"62687","2208700","REDENÇÃO DO GURGUÉIA",-44.4547117779108,-9.52427505087513,7,11738,"PI",3574,FALSE
"81132","2209757","SÃO GONÇALO DO GURGUÉIA",-45.3215974300826,-10.088240859829,8,12610,"PI",3574,FALSE
"53295","2208874","RIBEIRA DO PIAUÍ",-42.6135638027021,-7.92775569813764,1,12602,"PI",3575,FALSE
"13794","2201988","BREJO DO PIAUÍ",-42.7909486469174,-8.38242353627505,2,10642,"PI",3575,FALSE
"23577","2203800","FLORES DO PIAUÍ",-42.8608865429634,-7.67297334494048,3,10758,"PI",3575,FALSE
"33564","2205359","JOÃO COSTA",-42.4816698253117,-8.54168310085474,4,12386,"PI",3575,FALSE
"43507","2207355","PAJEÚ DO PIAUÍ",-42.8335121011947,-7.90396879759375,5,12262,"PI",3575,FALSE
"62688","2210003","SÃO JOÃO DO PIAUÍ",-42.2573491412006,-8.32042706613251,6,11991,"PI",3575,FALSE
"71890","2210102","SÃO JOSÉ DO PEIXE",-42.5823210595998,-7.48242768286904,7,12017,"PI",3575,FALSE
"81133","2210904","SOCORRO DO PIAUÍ",-42.4763846630935,-7.89669879735373,8,12173,"PI",3575,FALSE
"71891","2208908","RIBEIRO GONÇALVES",-45.3448587201655,-7.97357264011617,1,11770,"PI",3576,TRUE
"13795","2101806","BENEDITO LEITE",-44.5682779501449,-7.12033192092937,2,7358,"MA",3576,TRUE
"23578","2106102","LORETO",-45.2198080216707,-7.22065884579012,3,8214,"MA",3576,TRUE
"33565","2109700","SAMBAÍBA",-45.556268763709,-7.43183342763244,4,8931,"MA",3576,TRUE
"43508","2110807","SÃO FÉLIX DE BALSAS",-44.8834400662598,-7.09185885636051,5,9130,"MA",3576,TRUE
"53296","2112001","TASSO FRAGOSO",-45.8856413206996,-8.33196307788447,6,9334,"MA",3576,TRUE
"62689","2201150","BAIXA GRANDE DO RIBEIRO",-45.1609804208798,-8.50575277271132,7,10049,"PI",3576,TRUE
"81134","2209203","SANTA FILOMENA",-45.67534007161,-8.99082887103615,8,11835,"PI",3576,TRUE
"9634","2211209","URUÇUÍ",-44.5695718495994,-7.79189334246495,9,12238,"PI",3576,TRUE
"62690","2209005","RIO GRANDE DO PIAUÍ",-43.1522033368739,-7.77105301314888,1,11797,"PI",3577,FALSE
"13796","2202307","CANTO DO BURITI",-43.3376085074448,-8.34257463238423,2,10456,"PI",3577,FALSE
"23579","2203800","FLORES DO PIAUÍ",-42.8608865429634,-7.67297334494048,3,10758,"PI",3577,FALSE
"33566","2205102","ITAUEIRA",-43.133712250519,-7.50498826262957,4,11010,"PI",3577,FALSE
"43509","2207355","PAJEÚ DO PIAUÍ",-42.8335121011947,-7.90396879759375,5,12262,"PI",3577,FALSE
"53297","2207850","PAVUSSU",-43.3372314496942,-7.9253003675518,6,12289,"PI",3577,FALSE
"71892","2209104","SANTA CRUZ DO PIAUÍ",-41.7677131306028,-7.24057948204954,1,11819,"PI",3578,FALSE
"13797","2200954","AROEIRAS DO ITAIM",-41.5245910101224,-7.24413147146965,2,12734,"PI",3578,FALSE
"23580","2203859","FLORESTA DO PIAUÍ",-41.8065707209504,-7.46320754849331,3,12637,"PI",3578,FALSE
"33567","2204907","ISAÍAS COELHO",-41.6514102801269,-7.65172630420921,4,10979,"PI",3578,FALSE
"43510","2205003","ITAINÓPOLIS",-41.4811240041096,-7.40986512712135,5,10995,"PI",3578,FALSE
"53298","2207009","OEIRAS",-42.165042228552,-6.96667346059715,6,11398,"PI",3578,FALSE
"62691","2207553","PAQUETÁ",-41.6840494752623,-7.13588339276236,7,10944,"PI",3578,FALSE
"81135","2209955","SÃO JOÃO DA VARJOTA",-41.882410010328,-6.95659950418376,8,12025,"PI",3578,FALSE
"9635","2211704","WALL FERRAZ",-41.8778060085765,-7.26563649454993,9,12564,"PI",3578,FALSE
"43511","2209153","SANTA CRUZ DOS MILAGRES",-41.868875664469,-5.90782669168792,1,10448,"PI",3579,FALSE
"13798","2200905","AROAZES",-41.8304234025438,-6.12450559276514,2,10170,"PI",3579,FALSE
"23581","2203503","ELESBÃO VELOSO",-42.193589735343,-6.1848598216387,3,10693,"PI",3579,FALSE
"33568","2208601","PRATA DO PIAUÍ",-42.1665342413318,-5.72473158713937,4,11711,"PI",3579,FALSE
"53299","2209609","SÃO FÉLIX DO PIAUÍ",-42.1030062305441,-5.93560714248929,5,11916,"PI",3579,FALSE
"62692","2210409","SÃO MIGUEL DO TAPUIO",-41.4386332058314,-5.73166375791492,6,12076,"PI",3579,FALSE
"62693","2209203","SANTA FILOMENA",-45.67534007161,-8.99082887103615,1,11835,"PI",3580,TRUE
"13799","2100501","ALTO PARNAÍBA",-46.2131512506775,-9.50840548134298,2,7099,"MA",3580,TRUE
"23582","2112001","TASSO FRAGOSO",-45.8856413206996,-8.33196307788447,3,9334,"MA",3580,TRUE
"33569","2201150","BAIXA GRANDE DO RIBEIRO",-45.1609804208798,-8.50575277271132,4,10049,"PI",3580,TRUE
"43512","2204402","GILBUÉS",-45.4076700574821,-9.62189759459018,5,10871,"PI",3580,TRUE
"53300","2208908","RIBEIRO GONÇALVES",-45.3448587201655,-7.97357264011617,6,11770,"PI",3580,TRUE
"62694","2209302","SANTA LUZ",-44.1056540108073,-9.04513281133205,1,11851,"PI",3581,FALSE
"13800","2201903","BOM JESUS",-44.5402578357575,-9.24579363419638,2,10375,"PI",3581,FALSE
"23583","2203107","CRISTINO CASTRO",-43.9615407919406,-8.78217210753991,3,10618,"PI",3581,FALSE
"33570","2203230","CURRAIS",-44.6733123774748,-8.82248992344845,4,10766,"PI",3581,FALSE
"43513","2204550","GUARIBAS",-43.6708975157605,-9.06333428739197,5,10804,"PI",3581,FALSE
"53301","2207405","PALMEIRA DO PIAUÍ",-44.4646218516579,-8.55673766844273,6,11479,"PI",3581,FALSE
"33571","2209351","SANTANA DO PIAUÍ",-41.4957863908257,-6.94027282728862,1,10480,"PI",3582,FALSE
"13801","2204808","IPIRANGA DO PIAUÍ",-41.7910164750546,-6.81899213122529,2,10952,"PI",3582,FALSE
"23584","2208007","PICOS",-41.522312334805,-7.05892914244642,3,11592,"PI",3582,FALSE
"43514","2210201","SÃO JOSÉ DO PIAUÍ",-41.4927145972824,-6.81338422933835,4,12033,"PI",3582,FALSE
"53302","2210938","SUSSUAPARA",-41.3574123531238,-7.01906876734291,5,12513,"PI",3582,FALSE
"33572","2209377","SANTA ROSA DO PIAUÍ",-42.2274870620855,-6.80963873963628,1,10464,"PI",3583,FALSE
"13802","2202075","CAJAZEIRAS DO PIAUÍ",-42.4593146240818,-6.78190806977603,2,12343,"PI",3583,FALSE
"23585","2207009","OEIRAS",-42.165042228552,-6.96667346059715,3,11398,"PI",3583,FALSE
"43515","2210979","TANQUE DO PIAUÍ",-42.2659970166174,-6.6622055969042,4,12521,"PI",3583,FALSE
"53303","2209401","SANTO ANTÔNIO DE LISBOA",-41.2086362438005,-6.90707216824266,1,11878,"PI",3584,FALSE
"13803","2201804","BOCAINA",-41.3074862159153,-6.9064075505484,2,10359,"PI",3584,FALSE
"23586","2204204","FRANCISCO SANTOS",-41.1471433004403,-7.01283001653757,3,10839,"PI",3584,FALSE
"33573","2204352","GEMINIANO",-41.3357634924634,-7.1892184792192,4,10782,"PI",3584,FALSE
"43516","2208106","PIMENTEIRAS",-41.1664115597558,-6.34473706431514,5,11614,"PI",3584,FALSE
"62695","2210375","SÃO LUIS DO PIAUÍ",-41.263159747115,-6.76516190928935,6,12629,"PI",3584,FALSE
"71893","2210938","SUSSUAPARA",-41.3574123531238,-7.01906876734291,7,12513,"PI",3584,FALSE
"33574","2209450","SANTO ANTÔNIO DOS MILAGRES",-42.7024955749207,-6.04991747254284,1,12653,"PI",3585,FALSE
"13804","2200608","ANGICAL DO PIAUÍ",-42.7501489768308,-6.10683927393953,2,10111,"PI",3585,FALSE
"23587","2205250","JARDIM DO MULATO",-42.5268849843154,-6.14586682608105,3,10308,"PI",3585,FALSE
"43517","2209807","SÃO GONÇALO DO PIAUÍ",-42.6520332312334,-6.00283736992629,4,11959,"PI",3585,FALSE
"43518","2209500","SANTO INÁCIO DO PIAUÍ",-42.0150942626819,-7.4584306311482,1,11894,"PI",3586,FALSE
"13805","2202109","CAMPINAS DO PIAUÍ",-41.8647298300151,-7.65040919486424,2,10413,"PI",3586,FALSE
"23588","2202778","COLÔNIA DO PIAUÍ",-42.1871765775565,-7.29414555733388,3,10227,"PI",3586,FALSE
"33575","2203859","FLORESTA DO PIAUÍ",-41.8065707209504,-7.46320754849331,4,12637,"PI",3586,FALSE
"53304","2210391","SÃO MIGUEL DO FIDALGO",-42.3326652388153,-7.59675159999761,5,12700,"PI",3586,FALSE
"62696","2210805","SIMPLÍCIO MENDES",-42.0239470149175,-7.79876387755948,6,12157,"PI",3586,FALSE
"71894","2211704","WALL FERRAZ",-41.8778060085765,-7.26563649454993,7,12564,"PI",3586,FALSE
"53305","2209559","SÃO BRAZ DO PIAUÍ",-43.0078366313211,-8.96291549608795,1,10502,"PI",3587,FALSE
"13806","2200707","ANÍSIO DE ABREU",-43.0419617931394,-9.21410626646712,2,10138,"PI",3587,FALSE
"23589","2201929","BONFIM DO PIAUÍ",-42.8756376325287,-9.17156027536045,3,10081,"PI",3587,FALSE
"33576","2201988","BREJO DO PIAUÍ",-42.7909486469174,-8.38242353627505,4,10642,"PI",3587,FALSE
"43519","2205532","JUREMA",-43.1656367743377,-9.0144678982657,5,10847,"PI",3587,FALSE
"62697","2210607","SÃO RAIMUNDO NONATO",-42.7155982218608,-8.96562308340176,6,12114,"PI",3587,FALSE
"53306","2209609","SÃO FÉLIX DO PIAUÍ",-42.1030062305441,-5.93560714248929,1,11916,"PI",3588,FALSE
"13807","2200905","AROAZES",-41.8304234025438,-6.12450559276514,2,10170,"PI",3588,FALSE
"23590","2203503","ELESBÃO VELOSO",-42.193589735343,-6.1848598216387,3,10693,"PI",3588,FALSE
"33577","2208601","PRATA DO PIAUÍ",-42.1665342413318,-5.72473158713937,4,11711,"PI",3588,FALSE
"43520","2209153","SANTA CRUZ DOS MILAGRES",-41.868875664469,-5.90782669168792,5,10448,"PI",3588,FALSE
"62698","2210383","SÃO MIGUEL DA BAIXA GRANDE",-42.27315449629,-5.81857106087956,6,12661,"PI",3588,FALSE
"81136","2209658","SÃO FRANCISCO DE ASSIS DO PIAUÍ",-41.5831459874,-8.18963384602759,1,12505,"PI",3589,FALSE
"13808","2201556","BELA VISTA DO PIAUÍ",-41.8557457869677,-7.99608759223576,2,10626,"PI",3589,FALSE
"23591","2202117","CAMPO ALEGRE DO FIDALGO",-41.8214761008247,-8.28281519587097,3,12351,"PI",3589,FALSE
"33578","2202802","CONCEIÇÃO DO CANINDÉ",-41.5781572525536,-7.9039640934376,4,10553,"PI",3589,FALSE
"43521","2205151","JACOBINA DO PIAUÍ",-41.2552522561549,-7.89344961242078,5,10286,"PI",3589,FALSE
"53307","2205565","LAGOA DO BARRO DO PIAUÍ",-41.5999615500282,-8.56883209663703,6,10340,"PI",3589,FALSE
"62699","2207801","PAULISTANA",-41.1418968132305,-8.10731765593226,7,11550,"PI",3589,FALSE
"71895","2208650","QUEIMADA NOVA",-41.3511760447207,-8.51600999786267,8,10421,"PI",3589,FALSE
"43522","2209708","SÃO FRANCISCO DO PIAUÍ",-42.5009464625293,-7.19873899263436,1,11932,"PI",3590,FALSE
"13809","2202778","COLÔNIA DO PIAUÍ",-42.1871765775565,-7.29414555733388,2,10227,"PI",3590,FALSE
"23592","2206704","NAZARÉ DO PIAUÍ",-42.7456107222374,-7.05225649356608,3,11339,"PI",3590,FALSE
"33579","2207009","OEIRAS",-42.165042228552,-6.96667346059715,4,11398,"PI",3590,FALSE
"53308","2210102","SÃO JOSÉ DO PEIXE",-42.5823210595998,-7.48242768286904,5,12017,"PI",3590,FALSE
"53309","2209757","SÃO GONÇALO DO GURGUÉIA",-45.3215974300826,-10.088240859829,1,12610,"PI",3591,TRUE
"13810","2201309","BARREIRAS DO PIAUÍ",-45.6940063347027,-9.98313522346906,2,10251,"PI",3591,TRUE
"23593","2202901","CORRENTE",-45.1396971772699,-10.3916030764653,3,10570,"PI",3591,TRUE
"33580","2204402","GILBUÉS",-45.4076700574821,-9.62189759459018,4,10871,"PI",3591,TRUE
"43523","2208858","RIACHO FRIO",-44.8126907778135,-9.93021068204838,5,12300,"PI",3591,TRUE
"62700","2911105","FORMOSA DO RIO PRETO",-45.7556466904281,-11.0167131371465,6,35211,"BA",3591,TRUE
"62701","2209807","SÃO GONÇALO DO PIAUÍ",-42.6520332312334,-6.00283736992629,1,11959,"PI",3592,FALSE
"13811","2200202","ÁGUA BRANCA",-42.6280693364871,-5.91399545641867,2,10030,"PI",3592,FALSE
"23594","2200608","ANGICAL DO PIAUÍ",-42.7501489768308,-6.10683927393953,3,10111,"PI",3592,FALSE
"33581","2204600","HUGO NAPOLEÃO",-42.4981174597438,-6.03566644041283,4,10910,"PI",3592,FALSE
"43524","2205250","JARDIM DO MULATO",-42.5268849843154,-6.14586682608105,5,10308,"PI",3592,FALSE
"53310","2209450","SANTO ANTÔNIO DOS MILAGRES",-42.7024955749207,-6.04991747254284,6,12653,"PI",3592,FALSE
"71896","2210508","SÃO PEDRO DO PIAUÍ",-42.7866041463187,-5.81818900948761,7,12092,"PI",3592,FALSE
"53311","2209856","SÃO JOÃO DA CANABRAVA",-41.3916211992039,-6.69181602310607,1,11088,"PI",3593,FALSE
"13812","2201804","BOCAINA",-41.3074862159153,-6.9064075505484,2,10359,"PI",3593,FALSE
"23595","2204709","INHUMA",-41.6860188290973,-6.67273837734006,3,10936,"PI",3593,FALSE
"33582","2205599","LAGOA DO SÍTIO",-41.4864683333051,-6.49003938464678,4,12220,"PI",3593,FALSE
"43525","2208106","PIMENTEIRAS",-41.1664115597558,-6.34473706431514,5,11614,"PI",3593,FALSE
"62702","2210201","SÃO JOSÉ DO PIAUÍ",-41.4927145972824,-6.81338422933835,6,12033,"PI",3593,FALSE
"71897","2210375","SÃO LUIS DO PIAUÍ",-41.263159747115,-6.76516190928935,7,12629,"PI",3593,FALSE
"53312","2209872","SÃO JOÃO DA FRONTEIRA",-41.2836782842657,-3.99256855860144,1,12009,"PI",3594,TRUE
"13813","2201960","BRASILEIRA",-41.6361320735656,-4.12093242073124,2,10006,"PI",3594,TRUE
"23596","2202729","COCAL DOS ALVES",-41.4208388551738,-3.63033791754078,3,12696,"PI",3594,TRUE
"33583","2203420","DOMINGOS MOURÃO",-41.3099572733027,-4.25541726600001,4,11410,"PI",3594,TRUE
"43526","2208304","PIRACURUCA",-41.6145525423525,-3.85361704456071,5,11657,"PI",3594,TRUE
"62703","2303402","CARNAUBAL",-41.0099339230787,-4.13024593844196,6,13676,"CE",3594,TRUE
"71898","2305001","GUARACIABA DO NORTE",-40.9183825309313,-4.23510643964604,7,14010,"CE",3594,TRUE
"81137","2305308","IBIAPINA",-41.0055631546987,-3.95113444064094,8,14079,"CE",3594,TRUE
"9636","2312304","SÃO BENEDITO",-40.9738156704757,-4.04131973146012,9,15474,"CE",3594,TRUE
"10334","2313401","TIANGUÁ",-41.0556322552793,-3.73719207816135,10,15695,"CE",3594,TRUE
"111078","2313609","UBAJARA",-41.0041763090848,-3.86696603471666,11,15733,"CE",3594,TRUE
"121015","2314102","VIÇOSA DO CEARÁ",-41.136136341328,-3.54507341333897,12,15830,"CE",3594,TRUE
"43527","2209906","SÃO JOÃO DA SERRA",-41.8768893770913,-5.54218517473115,1,11975,"PI",3595,FALSE
"13814","2200301","ALTO LONGÁ",-42.1549804334467,-5.37907915591176,2,10057,"PI",3595,FALSE
"23597","2202604","CASTELO DO PIAUÍ",-41.5718545434142,-5.31814308574958,3,10510,"PI",3595,FALSE
"33584","2206951","NOVO SANTO ANTÔNIO",-41.9150988680964,-5.27717840260309,4,10901,"PI",3595,FALSE
"53313","2210409","SÃO MIGUEL DO TAPUIO",-41.4386332058314,-5.73166375791492,5,12076,"PI",3595,FALSE
"62704","2209955","SÃO JOÃO DA VARJOTA",-41.882410010328,-6.95659950418376,1,12025,"PI",3596,FALSE
"13815","2203404","DOM EXPEDITO LOPES",-41.6982595770074,-6.96002787333786,2,10677,"PI",3596,FALSE
"23598","2204808","IPIRANGA DO PIAUÍ",-41.7910164750546,-6.81899213122529,3,10952,"PI",3596,FALSE
"33585","2207009","OEIRAS",-42.165042228552,-6.96667346059715,4,11398,"PI",3596,FALSE
"43528","2207553","PAQUETÁ",-41.6840494752623,-7.13588339276236,5,10944,"PI",3596,FALSE
"53314","2209104","SANTA CRUZ DO PIAUÍ",-41.7677131306028,-7.24057948204954,6,11819,"PI",3596,FALSE
"62705","2209971","SÃO JOÃO DO ARRAIAL",-42.4495678650202,-3.81897617384822,1,10987,"PI",3597,FALSE
"13816","2202174","CAMPO LARGO DO PIAUÍ",-42.5459715513723,-3.88114892890227,2,10740,"PI",3597,FALSE
"23599","2203701","ESPERANTINA",-42.1899358840358,-3.82376378853596,3,10731,"PI",3597,FALSE
"33586","2205805","LUZILÂNDIA",-42.3645588987067,-3.6074319552689,4,11150,"PI",3597,FALSE
"43529","2206100","MATIAS OLÍMPIO",-42.5843060388057,-3.70744893125414,5,11215,"PI",3597,FALSE
"53315","2206670","MORRO DO CHAPÉU DO PIAUÍ",-42.2634795263503,-3.70565328595368,6,12459,"PI",3597,FALSE
"9637","2210003","SÃO JOÃO DO PIAUÍ",-42.2573491412006,-8.32042706613251,1,11991,"PI",3598,FALSE
"13817","2201988","BREJO DO PIAUÍ",-42.7909486469174,-8.38242353627505,2,10642,"PI",3598,FALSE
"23600","2202117","CAMPO ALEGRE DO FIDALGO",-41.8214761008247,-8.28281519587097,3,12351,"PI",3598,FALSE
"33587","2202455","CAPITÃO GERVÁSIO OLIVEIRA",-41.9012622031625,-8.52937747227747,4,10707,"PI",3598,FALSE
"43530","2203453","DOM INOCÊNCIO",-41.922535249358,-8.9179681111203,5,10685,"PI",3598,FALSE
"53316","2205359","JOÃO COSTA",-42.4816698253117,-8.54168310085474,6,12386,"PI",3598,FALSE
"62706","2207934","PEDRO LAURENTINO",-42.265381609767,-8.0731226848004,7,12491,"PI",3598,FALSE
